mandate_id,amount,prediction_mode,failure_type,smart_candidate,ml_probability_candidate,ml_ev_candidate,smart_predicted_probability,ml_probability_predicted_probability,ml_ev_predicted_probability,smart_EV,ml_probability_EV,ml_EV,smart_outcome,ml_probability_outcome,ml_ev_outcome,agree_s_p,agree_s_e,agree_p_e,all_agree
f9e6ef89-7321-4a14-9fc7-fc9170b26180,431.98,population,technical_failure,2025-03-02 09:00:00+00:00,2025-03-03 09:00:00+00:00,2025-03-03 09:00:00+00:00,0.41760638479546475,0.4457933557139899,0.4457933557139899,180.39760610394487,192.57381380132938,192.57381380132938,1,1,1,False,False,True,False
1024dc93-6383-4aae-b32d-50d5778ddcdd,49.76,customer,insufficient_funds,2025-03-02 09:00:00+00:00,2025-03-03 09:00:00+00:00,2025-03-03 09:00:00+00:00,0.18413674053668713,0.19975921072404787,0.19975921072404787,9.16264420910555,9.940018325628621,9.940018325628621,0,1,1,False,False,True,False
1c591511-bba2-4814-b4a2-44749218bccb,715.1,customer,insufficient_funds,2025-03-02 09:00:00+00:00,2025-03-03 09:00:00+00:00,2025-03-03 09:00:00+00:00,0.171432424846012,0.18550970228407368,0.18550970228407368,122.5913270073832,132.6579881033411,132.6579881033411,0,0,0,False,False,True,False
cc1b796e-8acf-40c3-9883-c7564e5a4499,163.91,customer,insufficient_funds,2025-03-02 09:00:00+00:00,2025-03-03 09:00:00+00:00,2025-03-03 09:00:00+00:00,0.19298065654784238,0.20963155082970672,0.20963155082970672,31.631459414756844,34.36070749649723,34.36070749649723,0,0,0,False,False,True,False
524a70fa-d4b4-48bb-82cc-87fd91e0b57f,586.4,customer,insufficient_funds,2025-03-02 09:00:00+00:00,2025-03-03 09:00:00+00:00,2025-03-03 09:00:00+00:00,0.1702869906740068,0.18422117019289577,0.18422117019289577,99.85629133123759,108.02729420111407,108.02729420111407,1,0,0,False,False,True,False
b7dd3bce-6235-4f39-9695-ff8f6669bddb,41.53,customer,insufficient_funds,2025-03-02 09:00:00+00:00,2025-03-03 09:00:00+00:00,2025-03-03 09:00:00+00:00,0.1972729770870068,0.21440850691373484,0.21440850691373484,8.192746738423393,8.904385292127408,8.904385292127408,1,1,1,False,False,True,False
525e2d73-3a2f-4e72-9d5d-7686880f5185,36.82,customer,insufficient_funds,2025-03-02 09:00:00+00:00,2025-03-03 09:00:00+00:00,2025-03-03 09:00:00+00:00,0.17354324161057783,0.18788261650437735,0.18788261650437735,6.389862156101476,6.917837939691174,6.917837939691174,1,0,0,False,False,True,False
863dfcd1-e885-4aa5-86b8-c35e3b335b2d,83.06,customer,insufficient_funds,2025-03-02 09:00:00+00:00,2025-03-04 09:00:00+00:00,2025-03-04 09:00:00+00:00,0.16933596317067973,0.18025504412575785,0.18025504412575785,14.065045100956658,14.971983965085448,14.971983965085448,1,1,1,False,False,True,False
93a26597-573d-49cc-a6fa-f8bf8a812c35,549.23,customer,insufficient_funds,2025-03-02 09:00:00+00:00,2025-03-03 09:00:00+00:00,2025-03-03 09:00:00+00:00,0.1500727680983405,0.18581796056457514,0.18581796056457514,82.42446642265155,102.05679848088161,102.05679848088161,1,1,1,False,False,True,False
7d71aae5-240b-4e2d-a945-31f890f8bdb2,252.9,population,insufficient_funds,2025-03-02 09:00:00+00:00,2025-03-03 09:00:00+00:00,2025-03-03 09:00:00+00:00,0.32262100645505404,0.34937262692330334,0.34937262692330334,81.59085253248317,88.35633734890342,88.35633734890342,1,1,1,False,False,True,False
34c05061-dd08-4b4c-bf2c-fae161799df7,359.15,population,insufficient_funds,2025-03-02 09:00:00+00:00,2025-03-03 09:00:00+00:00,2025-03-03 09:00:00+00:00,0.2612307424426802,0.28439124060238247,0.28439124060238247,93.82102114828858,102.13911406234566,102.13911406234566,0,1,1,False,False,True,False
d9f99f8f-d6ca-4a68-8a16-f781adf26b13,751.14,customer,insufficient_funds,2025-03-02 09:00:00+00:00,2025-03-03 09:00:00+00:00,2025-03-03 09:00:00+00:00,0.1445233323112977,0.15508865250815929,0.15508865250815929,108.55725583230814,116.49329044497877,116.49329044497877,0,0,0,False,False,True,False
0b19f21c-46f0-40ae-90c4-e434ab81a2a2,426.2,customer,insufficient_funds,2025-03-02 09:00:00+00:00,2025-03-04 09:00:00+00:00,2025-03-04 09:00:00+00:00,0.16134548492924242,0.17145635966222628,0.17145635966222628,68.76544567684311,73.07470048804083,73.07470048804083,0,0,0,False,False,True,False
3b6114a2-4e58-46f2-8c2c-ad0f10c3b05b,196.16,customer,insufficient_funds,2025-03-02 09:00:00+00:00,2025-03-03 09:00:00+00:00,2025-03-03 09:00:00+00:00,0.16817459325555204,0.18184328509642883,0.18184328509642883,32.98912821300909,35.67037880451548,35.67037880451548,0,0,0,False,False,True,False
09053892-d244-4919-a4e6-c19b2a60bb07,222.26,customer,insufficient_funds,2025-03-02 09:00:00+00:00,2025-03-03 09:00:00+00:00,2025-03-03 09:00:00+00:00,0.18632164371110566,0.20220187694797728,0.20220187694797728,41.41184853123034,44.94138917045743,44.94138917045743,0,0,0,False,False,True,False
d6978709-468f-4dc7-b6cc-1a1f7d5bd55d,31.22,population,insufficient_funds,2025-03-02 09:00:00+00:00,2025-03-03 09:00:00+00:00,2025-03-03 09:00:00+00:00,0.277248576033626,0.3015543696549131,0.3015543696549131,8.655700543769804,9.414527420626387,9.414527420626387,0,0,0,False,False,True,False
babf5567-7c3b-4e67-add8-5472ab03dcb4,34.2,population,insufficient_funds,2025-03-03 09:00:00+00:00,2025-03-03 09:00:00+00:00,2025-03-03 09:00:00+00:00,0.27871404480855727,0.27871404480855727,0.27871404480855727,9.53202033245266,9.53202033245266,9.53202033245266,1,1,1,True,True,True,True
1f1eb5c7-8173-4821-8ca8-f8a2f5e3be14,491.8,customer,insufficient_funds,2025-03-02 09:00:00+00:00,2025-03-03 09:00:00+00:00,2025-03-03 09:00:00+00:00,0.173819462100073,0.1881929798636562,0.1881929798636562,85.4844114608159,92.55330749694613,92.55330749694613,1,1,1,False,False,True,False
442fcb16-95cb-443a-ab8d-46be0c4545cc,885.04,population,insufficient_funds,2025-03-02 09:00:00+00:00,2025-03-03 09:00:00+00:00,2025-03-03 09:00:00+00:00,0.37379903830963696,0.4019236221146495,0.4019236221146495,330.8271008655611,355.71848251634935,355.71848251634935,0,1,1,False,False,True,False
bae53371-bee4-494c-87f2-dd0e124bd38c,73.71,customer,insufficient_funds,2025-03-02 09:00:00+00:00,2025-03-03 09:00:00+00:00,2025-03-03 09:00:00+00:00,0.18365888410625464,0.1992246609575952,0.1992246609575952,13.537496347472029,14.68484975918434,14.68484975918434,0,0,0,False,False,True,False
b3980520-2126-46f7-85fa-a455f10a43c9,207.52,customer,insufficient_funds,2025-03-02 09:00:00+00:00,2025-03-03 09:00:00+00:00,2025-03-03 09:00:00+00:00,0.16764153749315952,0.18124291187182334,0.18124291187182334,34.78897186058047,37.61152907164078,37.61152907164078,0,0,0,False,False,True,False
d0f469e4-2e51-49b0-abdf-c2a97f48f1fc,372.71,customer,insufficient_funds,2025-03-02 09:00:00+00:00,2025-03-03 09:00:00+00:00,2025-03-03 09:00:00+00:00,0.1849812516223894,0.2007036364896811,0.2007036364896811,68.94436229218076,74.80425235606904,74.80425235606904,0,0,0,False,False,True,False
7ae731e6-691b-4dcb-8140-cf6a8ab0d4d8,159.78,customer,insufficient_funds,2025-03-02 09:00:00+00:00,2025-03-03 09:00:00+00:00,2025-03-03 09:00:00+00:00,0.18436720089517947,0.2000169723849375,0.2000169723849375,29.458191359031776,31.958711847665317,31.958711847665317,0,0,0,False,False,True,False
e4bdc3a2-8f5d-4851-96ae-6ca9c939fbf8,281.24,population,insufficient_funds,2025-03-02 09:00:00+00:00,2025-03-03 09:00:00+00:00,2025-03-03 09:00:00+00:00,0.3907524262752736,0.41901940848678815,0.41901940848678815,109.89521236565795,117.8450184428243,117.8450184428243,0,1,1,False,False,True,False
7373d85b-3822-4941-a5ea-f8432025b403,310.25,customer,insufficient_funds,2025-03-02 09:00:00+00:00,2025-03-03 09:00:00+00:00,2025-03-03 09:00:00+00:00,0.18929482098533176,0.20552194435879487,0.20552194435879487,58.72871821069918,63.763183237316106,63.763183237316106,0,0,0,False,False,True,False
40270e62-703b-4b0e-a304-bea5b27c48b6,689.82,population,insufficient_funds,2025-03-02 09:00:00+00:00,2025-03-03 09:00:00+00:00,2025-03-03 09:00:00+00:00,0.2956303075434091,0.3210686755198409,0.3210686755198409,203.93169874959446,221.4795937470967,221.4795937470967,0,0,0,False,False,True,False
9a350e55-246f-4e9e-a5f3-952c54f4f937,632.21,customer,insufficient_funds,2025-03-02 09:00:00+00:00,2025-03-03 09:00:00+00:00,2025-03-03 09:00:00+00:00,0.15686311613210072,0.16907635935288512,0.16907635935288512,99.1704306498754,106.8917651464875,106.8917651464875,1,0,0,False,False,True,False
f796c207-c368-4be0-8f1d-12273ee4f356,392.2,customer,insufficient_funds,2025-03-02 09:00:00+00:00,2025-03-03 09:00:00+00:00,2025-03-03 09:00:00+00:00,0.17994718991369194,0.19506875440246582,0.19506875440246582,70.57528788414997,76.50596547664709,76.50596547664709,0,1,1,False,False,True,False
85258cfb-add4-4aad-ac00-a4ca733aa65e,61.38,population,insufficient_funds,2025-03-02 09:00:00+00:00,2025-03-03 09:00:00+00:00,2025-03-03 09:00:00+00:00,0.30700279591147184,0.3330449807458467,0.3330449807458467,18.84383161304614,20.44230091818007,20.44230091818007,0,0,0,False,False,True,False
47181b69-40f9-4a51-ae89-155d5f55d8e6,405.74,population,insufficient_funds,2025-03-03 09:00:00+00:00,2025-03-03 09:00:00+00:00,2025-03-03 09:00:00+00:00,0.41065583195290567,0.41065583195290567,0.41065583195290567,166.61949725657195,166.61949725657195,166.61949725657195,0,0,0,True,True,True,True
bd6b205d-20c0-4eb0-bd00-5d04a947763f,483.36,population,insufficient_funds,2025-03-02 09:00:00+00:00,2025-03-03 09:00:00+00:00,2025-03-03 09:00:00+00:00,0.2640972733767552,0.28747357327263723,0.28747357327263723,127.6540580593884,138.95322637706192,138.95322637706192,0,0,0,False,False,True,False
6ec68e1c-ddd3-4c4a-9de1-9a8185241ce9,429.25,customer,insufficient_funds,2025-03-02 09:00:00+00:00,2025-03-04 09:00:00+00:00,2025-03-04 09:00:00+00:00,0.18366060833118708,0.19597166994033605,0.19597166994033605,78.83631612616206,84.12083932188925,84.12083932188925,1,0,0,False,False,True,False
653f4389-9581-43e3-aff4-463ed5960edb,77.16,customer,insufficient_funds,2025-03-02 09:00:00+00:00,2025-03-03 09:00:00+00:00,2025-03-03 09:00:00+00:00,0.19334221662872325,0.21003430345109206,0.21003430345109206,14.918285435072285,16.206246854286263,16.206246854286263,0,0,0,False,False,True,False
01294cd9-c918-4e79-885e-931683a4654e,420.15,population,insufficient_funds,2025-03-02 09:00:00+00:00,2025-03-03 09:00:00+00:00,2025-03-03 09:00:00+00:00,0.27885308706145656,0.30326547274038007,0.30326547274038007,117.16012452887097,127.41698837187067,127.41698837187067,1,1,1,False,False,True,False
c230673b-4133-4317-9dcf-bccca4b13a22,31.13,customer,insufficient_funds,2025-03-02 09:00:00+00:00,2025-03-03 09:00:00+00:00,2025-03-03 09:00:00+00:00,0.19239184759761374,0.2089755141484288,0.2089755141484288,5.989158215713716,6.505407755440588,6.505407755440588,0,0,0,False,False,True,False
a68b5256-4906-42af-a253-2f94c41cf445,577.11,customer,insufficient_funds,2025-03-02 09:00:00+00:00,2025-03-03 09:00:00+00:00,2025-03-03 09:00:00+00:00,0.16986054052470448,0.18374128879686594,0.18374128879686594,98.0282165422122,106.03893517755931,106.03893517755931,0,0,0,False,False,True,False
fdc9cdb4-7b2b-44a5-b0ec-f37cf7be76a0,64.38,customer,insufficient_funds,2025-03-02 09:00:00+00:00,2025-03-03 09:00:00+00:00,2025-03-03 09:00:00+00:00,0.18808277984980323,0.20416903203046807,0.20416903203046807,12.108769366730332,13.144402282121533,13.144402282121533,1,0,0,False,False,True,False
3cf5053e-7cdd-41b0-a622-1e7582d196b7,141.36,population,insufficient_funds,2025-03-02 09:00:00+00:00,2025-03-03 09:00:00+00:00,2025-03-03 09:00:00+00:00,0.2840627819060575,0.3088110567948564,0.3088110567948564,40.15511485024029,43.6535309885209,43.6535309885209,0,0,0,False,False,True,False
2963327e-6c12-42a1-9901-7e1d6e39a1c6,73.38,customer,insufficient_funds,2025-03-02 09:00:00+00:00,2025-03-03 09:00:00+00:00,2025-03-03 09:00:00+00:00,0.17026586085219145,0.184197394929552,0.184197394929552,12.494108869333807,13.516404839930525,13.516404839930525,0,0,0,False,False,True,False
abaff016-5279-4845-bb41-b9b6fd9bd3c3,78.2,population,insufficient_funds,2025-03-03 09:00:00+00:00,2025-03-03 09:00:00+00:00,2025-03-03 09:00:00+00:00,0.31655047183670765,0.31655047183670765,0.31655047183670765,24.754246897630537,24.754246897630537,24.754246897630537,0,0,0,True,True,True,True
15267061-38d0-4f1c-9ee1-125728754442,256.0,customer,insufficient_funds,2025-03-02 09:00:00+00:00,2025-03-03 09:00:00+00:00,2025-03-03 09:00:00+00:00,0.16038154720582684,0.2002429805180603,0.2002429805180603,41.05767608469167,51.26220301262344,51.26220301262344,0,0,0,False,False,True,False
0de988e6-c590-43f6-97fa-40904e96f225,187.19,population,unknown,2025-03-02 09:00:00+00:00,2025-03-03 09:00:00+00:00,2025-03-03 09:00:00+00:00,0.3794507616572731,0.4076397024391665,0.4076397024391665,71.02938807462495,76.30607589958757,76.30607589958757,0,0,0,False,False,True,False
c2170942-c04d-4db9-acc9-337d7230e26d,47.75,customer,insufficient_funds,2025-03-02 09:00:00+00:00,2025-03-03 09:00:00+00:00,2025-03-03 09:00:00+00:00,0.17361099659807516,0.1879587498400963,0.1879587498400963,8.289925087558089,8.975030304864598,8.975030304864598,0,1,1,False,False,True,False
2d777c14-9eaa-485c-b173-c59d1f958ce0,124.49,customer,insufficient_funds,2025-03-02 09:00:00+00:00,2025-03-03 09:00:00+00:00,2025-03-03 09:00:00+00:00,0.1872648405793172,0.20325560482598234,0.20325560482598234,23.312600003719197,25.30329024478654,25.30329024478654,1,0,0,False,False,True,False
bd575e1c-f493-4cf3-b921-532460e9e987,403.74,population,unknown,2025-03-02 09:00:00+00:00,2025-03-03 09:00:00+00:00,2025-03-03 09:00:00+00:00,0.37808092274583754,0.40625582421046325,0.40625582421046325,152.64639174940444,164.02172646673245,164.02172646673245,1,1,1,False,False,True,False
9decc453-e18f-48ea-ad2b-7740b0f1b4f0,295.54,customer,insufficient_funds,2025-03-02 09:00:00+00:00,2025-03-03 09:00:00+00:00,2025-03-03 09:00:00+00:00,0.17605891763433368,0.1907079110064946,0.1907079110064946,52.03245251765098,56.361816018859415,56.361816018859415,0,1,1,False,False,True,False
4f61e76c-5f28-4723-a0b8-295c92b1a481,254.82,customer,insufficient_funds,2025-03-02 09:00:00+00:00,2025-03-03 09:00:00+00:00,2025-03-03 09:00:00+00:00,0.18966065110131164,0.20593014649081098,0.20593014649081098,48.32932711363623,52.47511992878845,52.47511992878845,0,0,0,False,False,True,False
7f37e043-e4da-4eab-a40a-ab131929c157,30.3,population,insufficient_funds,2025-03-02 09:00:00+00:00,2025-03-03 09:00:00+00:00,2025-03-03 09:00:00+00:00,0.33986772540722726,0.36724331867433097,0.36724331867433097,10.297992079838986,11.12747255583223,11.12747255583223,0,1,1,False,False,True,False
37f8a6a0-6ccb-42a9-bd17-3f6cc48ff681,580.69,population,insufficient_funds,2025-03-02 09:00:00+00:00,2025-03-03 09:00:00+00:00,2025-03-03 09:00:00+00:00,0.28859261638936834,0.31362027425224204,0.31362027425224204,167.58284641114233,182.11615705553444,182.11615705553444,0,0,0,False,False,True,False
f4037d16-adaf-4802-bf45-039df8031335,229.51,population,unknown,2025-03-02 09:00:00+00:00,2025-03-03 09:00:00+00:00,2025-03-03 09:00:00+00:00,0.3791829642560019,0.4073692386854372,0.4073692386854372,87.02628212639499,93.49531397069468,93.49531397069468,1,0,0,False,False,True,False
e34cb3d2-576a-4f2f-acc0-5177564044a6,309.51,customer,insufficient_funds,2025-03-02 09:00:00+00:00,2025-03-03 09:00:00+00:00,2025-03-03 09:00:00+00:00,0.18183843297062166,0.19718718986826214,0.19718718986826214,56.28081338873711,61.031407136125814,61.031407136125814,0,0,0,False,False,True,False
751f9b1c-a8e8-48b4-9757-3e20b5de453d,46.04,customer,insufficient_funds,2025-03-02 09:00:00+00:00,2025-03-03 09:00:00+00:00,2025-03-03 09:00:00+00:00,0.17104565416675124,0.18507468088181048,0.18507468088181048,7.874941917837227,8.520838307798554,8.520838307798554,0,1,1,False,False,True,False
3c3bebd9-3906-47a1-8802-0a6137613223,475.17,population,technical_failure,2025-03-02 09:00:00+00:00,2025-03-03 09:00:00+00:00,2025-03-03 09:00:00+00:00,0.32120547224559004,0.34789847646560645,0.34789847646560645,152.62720424693703,165.3109190621622,165.3109190621622,0,1,1,False,False,True,False
4d7f4376-c7bb-4f21-bc0c-c1de8f3ddc38,816.78,customer,insufficient_funds,2025-03-02 09:00:00+00:00,2025-03-03 09:00:00+00:00,2025-03-03 09:00:00+00:00,0.15890035221915735,0.17137980671998365,0.17137980671998365,129.78662968556333,139.97959853274824,139.97959853274824,1,0,0,False,False,True,False
36bcda39-419b-47a3-82c7-35dbd59713c8,749.36,population,insufficient_funds,2025-03-02 09:00:00+00:00,2025-03-03 09:00:00+00:00,2025-03-03 09:00:00+00:00,0.3826911182602532,0.4109093131605471,0.4109093131605471,286.7734163795034,307.91900290998757,307.91900290998757,1,0,0,False,False,True,False
d8847323-cab6-4491-bee5-9147c3274e2a,29.5,customer,insufficient_funds,2025-03-02 09:00:00+00:00,2025-03-03 09:00:00+00:00,2025-03-03 09:00:00+00:00,0.19683292070802155,0.21391920751074567,0.21391920751074567,5.8065711608866355,6.310616621566997,6.310616621566997,1,0,0,False,False,True,False
8ac66223-e2ff-4952-b9d1-c922152a3294,505.83,population,insufficient_funds,2025-03-02 09:00:00+00:00,2025-03-03 09:00:00+00:00,2025-03-03 09:00:00+00:00,0.3090502790459111,0.33519334346619006,0.33519334346619006,156.3269026497932,169.55084892550292,169.55084892550292,0,0,0,False,False,True,False
d876e7c0-9f27-4366-8967-811240a13752,378.11,population,insufficient_funds,2025-03-02 09:00:00+00:00,2025-03-03 09:00:00+00:00,2025-03-03 09:00:00+00:00,0.36760845499682626,0.39564297085478883,0.39564297085478883,138.99643291885,149.59656370990422,149.59656370990422,1,1,1,False,False,True,False
13521ca6-dfb8-404d-9897-9c16c9fcc222,584.95,customer,insufficient_funds,2025-03-02 09:00:00+00:00,2025-03-03 09:00:00+00:00,2025-03-03 09:00:00+00:00,0.14882838090988643,0.15997526959776337,0.15997526959776337,87.05716141323808,93.57753395121169,93.57753395121169,1,0,0,False,False,True,False
c6ee70af-d06e-477a-a0da-4ee7f6dd399b,141.76,population,insufficient_funds,2025-03-02 09:00:00+00:00,2025-03-03 09:00:00+00:00,2025-03-03 09:00:00+00:00,0.3828652672213886,0.4110848772136495,0.4110848772136495,54.27498028130404,58.27539219380695,58.27539219380695,0,0,0,False,False,True,False
bd03523d-1f02-4437-b388-1f84c0da5389,886.54,customer,insufficient_funds,2025-03-02 09:00:00+00:00,2025-03-04 09:00:00+00:00,2025-03-04 09:00:00+00:00,0.17122756312668902,0.18233473770257572,0.18233473770257572,151.80008381433487,161.64703836284147,161.64703836284147,0,1,1,False,False,True,False
a166b327-d1aa-4046-af45-10ba94b51209,68.17,customer,insufficient_funds,2025-03-02 09:00:00+00:00,2025-03-03 09:00:00+00:00,2025-03-03 09:00:00+00:00,0.18874479157221227,0.204908079683483,0.204908079683483,12.86673244147771,13.968583792023038,13.968583792023038,0,0,0,False,False,True,False
0444d6b4-d0ce-4923-b6d4-038465dad326,475.23,population,insufficient_funds,2025-03-02 09:00:00+00:00,2025-03-03 09:00:00+00:00,2025-03-03 09:00:00+00:00,0.3807519867147697,0.40895334242916276,0.40895334242916276,180.94476664646,194.34689692261102,194.34689692261102,0,0,0,False,False,True,False
8755779a-ebfe-4ddb-82f4-df5d64c03d40,141.16,customer,insufficient_funds,2025-03-02 09:00:00+00:00,2025-03-03 09:00:00+00:00,2025-03-03 09:00:00+00:00,0.19441615249535643,0.2112301931595288,0.2112301931595288,27.443784086244513,29.817254066399084,29.817254066399084,0,0,0,False,False,True,False
bd119055-7515-451c-b2ed-5c8797b996a1,502.7,population,insufficient_funds,2025-03-02 09:00:00+00:00,2025-03-03 09:00:00+00:00,2025-03-03 09:00:00+00:00,0.3130616665536517,0.3393954689185961,0.3393954689185961,157.3760997765207,170.61410222537828,170.61410222537828,0,1,1,False,False,True,False
733cc4f7-9a2a-414b-a94e-5e03f8600cb5,355.71,customer,insufficient_funds,2025-03-02 09:00:00+00:00,2025-03-03 09:00:00+00:00,2025-03-03 09:00:00+00:00,0.16334715731039684,0.17640154739552388,0.17640154739552388,58.104217326881255,62.747794424061794,62.747794424061794,0,0,0,False,False,True,False
