mandate_id,strategy,initial_amount,recovered_amount,recovered_boolean,attempt_count,retry_budget_exhausted,stop_reason,policy_violation_count,execution_error_count,amount_at_risk
f18cccdc-131e-b723-3bcd-f203459ee674,NoRecovery,78.2,0.0,False,0,False,No Recovery Baseline,369,0,78.2
c5285425-c7a9-f33c-22d8-39d333e4f986,NoRecovery,256.0,0.0,False,0,False,No Recovery Baseline,369,0,256.0
b46788bd-d38e-13e4-4de1-087bafa14a55,NoRecovery,187.19,0.0,False,0,False,No Recovery Baseline,369,0,187.19
38e7e019-fb89-86c8-c7ec-fe71d49347fc,NoRecovery,47.75,0.0,False,0,False,No Recovery Baseline,369,0,47.75
329fc417-1081-3d45-ff45-f8a20594b24f,NoRecovery,124.49,0.0,False,0,False,No Recovery Baseline,369,0,124.49
1f5df912-54e0-7431-cf13-3b65d450afa2,NoRecovery,403.74,0.0,False,0,False,No Recovery Baseline,369,0,403.74
0cf697a5-7603-c36c-f139-4e3c0aee2557,NoRecovery,295.54,0.0,False,0,False,No Recovery Baseline,369,0,295.54
9d3616a1-08de-c921-260c-b547e2280fe3,NoRecovery,210.15,0.0,False,0,False,Mandate status is MandateStatus.EXPIRED,372,0,210.15
a5b40983-3eeb-c04a-9df2-372e9e825aae,NoRecovery,254.82,0.0,False,0,False,No Recovery Baseline,369,0,254.82
1674eb65-0f9c-5300-7aa1-c5678cf9eea9,NoRecovery,30.3,0.0,False,0,False,No Recovery Baseline,369,0,30.3
fe7c80e9-a179-1e93-3fc8-25ac869bc00f,NoRecovery,580.69,0.0,False,0,False,No Recovery Baseline,369,0,580.69
04ffeab2-cb7b-0b3a-8b2d-158acd5ae324,NoRecovery,229.51,0.0,False,0,False,No Recovery Baseline,369,0,229.51
b4157cea-0738-8ba4-9770-a3dbe9fa97e2,NoRecovery,309.51,0.0,False,0,False,No Recovery Baseline,369,0,309.51
9a069295-3b8d-3447-0e61-065f171b1b80,NoRecovery,46.04,0.0,False,0,False,No Recovery Baseline,369,0,46.04
9d37efb6-eafb-3e90-54ec-84ce002ccb25,NoRecovery,475.17,0.0,False,0,False,No Recovery Baseline,369,0,475.17
cd6bb03b-eb35-37a0-2d6e-0291b7893986,NoRecovery,128.63,0.0,False,0,False,Mandate status is MandateStatus.EXPIRED,372,0,128.63
96053035-6545-c030-a981-fa54f121e129,NoRecovery,816.78,0.0,False,0,False,No Recovery Baseline,369,0,816.78
92a54d04-f2dd-e1f5-b3b6-d344f2e3c6f0,NoRecovery,286.65,0.0,False,0,False,Mandate status is MandateStatus.EXPIRED,372,0,286.65
13eb22c9-bece-d21a-54c7-743b2401342a,NoRecovery,749.36,0.0,False,0,False,No Recovery Baseline,369,0,749.36
b86d066b-1ba8-27c6-c97a-24ad41b455b8,NoRecovery,29.5,0.0,False,0,False,No Recovery Baseline,369,0,29.5
702f31e5-62cc-c604-0c53-644b0053f649,NoRecovery,505.83,0.0,False,0,False,No Recovery Baseline,369,0,505.83
2a9527f6-f817-0ebf-6b6e-64c5bb8aa843,NoRecovery,378.11,0.0,False,0,False,No Recovery Baseline,369,0,378.11
8a45a905-badf-9397-ecf2-6429b8d77d2f,NoRecovery,272.49,0.0,False,0,False,Mandate status is MandateStatus.EXPIRED,372,0,272.49
4c2272f3-4811-e562-a91c-f19243e8644b,NoRecovery,90.04,0.0,False,0,False,Mandate status is MandateStatus.REVOKED,372,0,90.04
7daec949-d700-b461-8cb6-b0ba925f8199,NoRecovery,106.02,0.0,False,0,False,Mandate status is MandateStatus.EXPIRED,372,0,106.02
fa207403-4ab4-27e3-a360-76812bbba89d,NoRecovery,584.95,0.0,False,0,False,No Recovery Baseline,369,0,584.95
1d91fe39-d801-4004-793b-ed1b14f9c394,NoRecovery,141.76,0.0,False,0,False,No Recovery Baseline,369,0,141.76
6334fa2a-8b4b-d7e7-a451-5ae01754bf08,NoRecovery,886.54,0.0,False,0,False,No Recovery Baseline,369,0,886.54
61a66444-e2af-a629-5efb-336e2f546033,NoRecovery,68.17,0.0,False,0,False,No Recovery Baseline,369,0,68.17
907276ea-44c0-7a9a-d64a-cb1f39eb038a,NoRecovery,475.23,0.0,False,0,False,No Recovery Baseline,369,0,475.23
ab0b4cc5-15f0-ea19-18c1-80d2aadf3692,NoRecovery,141.16,0.0,False,0,False,No Recovery Baseline,369,0,141.16
3a3e46b0-96f8-4ff7-c1a7-2883f8802878,NoRecovery,502.7,0.0,False,0,False,No Recovery Baseline,369,0,502.7
6319629b-d73e-7bb9-0f9c-a17b8db8dadf,NoRecovery,355.71,0.0,False,0,False,No Recovery Baseline,369,0,355.71
efb56207-ddec-c40b-afe3-af13891778e8,NoRecovery,31.81,0.0,False,0,False,No Recovery Baseline,369,0,31.81
6511e61a-1436-65f5-4c81-926079ec533c,NoRecovery,247.39,0.0,False,0,False,No Recovery Baseline,369,0,247.39
08e3f771-b6dc-bd05-da9b-ccc1e71c681a,NoRecovery,865.64,0.0,False,0,False,No Recovery Baseline,369,0,865.64
844e250b-e684-390c-923b-78208089b8c5,NoRecovery,222.91,0.0,False,0,False,No Recovery Baseline,369,0,222.91
d2938e6e-ff4d-0930-33b0-fb536f75ee8a,NoRecovery,409.21,0.0,False,0,False,Mandate status is MandateStatus.EXPIRED,372,0,409.21
98550b1e-d588-1c1c-25db-5946a091e5b4,NoRecovery,398.4,0.0,False,0,False,Mandate status is MandateStatus.EXPIRED,372,0,398.4
8d536c75-65b9-0e94-8e6d-e263635a775d,NoRecovery,410.03,0.0,False,0,False,Mandate status is MandateStatus.EXPIRED,372,0,410.03
1cce08e9-6b6a-8061-c81c-8d3185c69fbf,NoRecovery,50.79,0.0,False,0,False,No Recovery Baseline,369,0,50.79
ec4e8cbb-a2aa-378c-659e-0258814ff657,NoRecovery,193.36,0.0,False,0,False,No Recovery Baseline,369,0,193.36
3defa7ba-07d2-fd4d-ae61-716a1fb621ae,NoRecovery,619.43,0.0,False,0,False,No Recovery Baseline,369,0,619.43
0cb5ee5c-62f5-f7c2-0706-fec248fa4e98,NoRecovery,96.41,0.0,False,0,False,No Recovery Baseline,369,0,96.41
34ec5264-ad7d-6f81-39a0-f145a5bab050,NoRecovery,24.7,0.0,False,0,False,No Recovery Baseline,369,0,24.7
8fbba749-5fcd-859e-d6e1-8109d7e174e6,NoRecovery,849.55,0.0,False,0,False,No Recovery Baseline,369,0,849.55
7b53359e-1bac-bd0d-af35-b30b4c68eb17,NoRecovery,686.23,0.0,False,0,False,No Recovery Baseline,369,0,686.23
30385dd7-4c7d-9313-a6c6-81b0e4729be5,NoRecovery,6.11,0.0,False,0,False,No Recovery Baseline,369,0,6.11
3d846fc9-c3f6-2136-846d-5a3b2661c426,NoRecovery,172.27,0.0,False,0,False,No Recovery Baseline,369,0,172.27
6772fe9f-999b-c859-cf5e-0f0bcd67b5df,NoRecovery,459.91,0.0,False,0,False,No Recovery Baseline,369,0,459.91
afb28b3d-38ec-cb4d-b69f-5eabb9ff2c29,NoRecovery,295.73,0.0,False,0,False,No Recovery Baseline,369,0,295.73
38e59b27-16dc-5a6e-a789-077055ec024a,NoRecovery,837.15,0.0,False,0,False,No Recovery Baseline,369,0,837.15
1e26ed31-d9e9-2758-76b9-04364b46ef33,NoRecovery,87.86,0.0,False,0,False,No Recovery Baseline,369,0,87.86
a267d32f-ddcb-f4bc-0dbd-c5da787515b9,NoRecovery,37.61,0.0,False,0,False,Mandate status is MandateStatus.REVOKED,372,0,37.61
69c165ae-4c61-0ae8-87a3-7f1061b512ed,NoRecovery,110.24,0.0,False,0,False,No Recovery Baseline,369,0,110.24
503be788-2d44-5af8-fc94-76b1a18b5d15,NoRecovery,960.91,0.0,False,0,False,Mandate status is MandateStatus.EXPIRED,372,0,960.91
3610901c-2196-b3b5-fc21-109bba27bc64,NoRecovery,141.4,0.0,False,0,False,No Recovery Baseline,369,0,141.4
980b6853-0c70-31eb-9f85-c2dd88e44a48,NoRecovery,741.33,0.0,False,0,False,Mandate status is MandateStatus.EXPIRED,372,0,741.33
349b5089-2733-5670-b3ad-a2ba797209c0,NoRecovery,368.73,0.0,False,0,False,No Recovery Baseline,369,0,368.73
19d9d0b5-a962-d996-6bbe-3b5a4d15f7d8,NoRecovery,282.96,0.0,False,0,False,No Recovery Baseline,369,0,282.96
16c8e3d7-abf0-263e-0343-8b6400b3700f,NoRecovery,60.4,0.0,False,0,False,No Recovery Baseline,369,0,60.4
13365c0c-82ff-1f2e-c78f-07cf170fa87b,NoRecovery,20.96,0.0,False,0,False,No Recovery Baseline,369,0,20.96
ad409244-cd35-66ef-5c37-07394a629c5e,NoRecovery,773.18,0.0,False,0,False,No Recovery Baseline,369,0,773.18
1dabb10a-bd10-f87c-6d0e-0597500d92a7,NoRecovery,128.08,0.0,False,0,False,No Recovery Baseline,369,0,128.08
bbaa574f-e0e3-c5ce-44af-ecb79f2ebefc,NoRecovery,623.96,0.0,False,0,False,No Recovery Baseline,369,0,623.96
57bcad3a-d0a1-7fe8-5f64-2a5317cba85d,NoRecovery,183.64,0.0,False,0,False,Mandate status is MandateStatus.EXPIRED,372,0,183.64
c7774fae-6137-58c3-9c7f-aca62e671784,NoRecovery,194.99,0.0,False,0,False,No Recovery Baseline,369,0,194.99
1036ca81-0bc4-d7ba-70d0-ebcb6949ece5,NoRecovery,287.9,0.0,False,0,False,No Recovery Baseline,369,0,287.9
032a09e0-5071-e5f0-a7ac-590c42f90f92,NoRecovery,87.32,0.0,False,0,False,No Recovery Baseline,369,0,87.32
f4acc7e2-fa57-5cea-3957-134490a4a421,NoRecovery,414.08,0.0,False,0,False,No Recovery Baseline,369,0,414.08
84e3b774-569a-def0-df86-5633ab7aeb66,NoRecovery,461.21,0.0,False,0,False,No Recovery Baseline,369,0,461.21
a9e8f0d8-5883-09de-7b5f-be413fa2bde0,NoRecovery,322.3,0.0,False,0,False,No Recovery Baseline,369,0,322.3
816ce054-282c-6470-ef32-f72aa4b5c723,NoRecovery,89.88,0.0,False,0,False,No Recovery Baseline,369,0,89.88
7eef09ab-da14-3a47-7823-51d9d94df188,NoRecovery,530.44,0.0,False,0,False,No Recovery Baseline,369,0,530.44
c05db774-132a-5e58-2a57-e880de9205ea,NoRecovery,197.64,0.0,False,0,False,No Recovery Baseline,369,0,197.64
142e3df0-3c28-f5dc-d12d-aea8673d2920,NoRecovery,476.47,0.0,False,0,False,No Recovery Baseline,369,0,476.47
92b26acd-cd1f-75a3-71b6-5ca175873920,NoRecovery,26.48,0.0,False,0,False,No Recovery Baseline,369,0,26.48
a7939a2e-34f4-3404-8ff5-070182226c16,NoRecovery,589.0,0.0,False,0,False,No Recovery Baseline,369,0,589.0
54fc286f-7457-7d47-d825-301039112943,NoRecovery,213.95,0.0,False,0,False,No Recovery Baseline,369,0,213.95
99966612-9ea8-7552-c475-66bf8f660bbd,NoRecovery,29.02,0.0,False,0,False,No Recovery Baseline,369,0,29.02
a2379e6f-d473-4534-5aea-635257632e1e,NoRecovery,178.49,0.0,False,0,False,No Recovery Baseline,369,0,178.49
c1d48a10-1b96-8925-5682-d038b77f69b9,NoRecovery,262.13,0.0,False,0,False,No Recovery Baseline,369,0,262.13
a21c0c06-ed37-6567-0be7-728e6a1aba9d,NoRecovery,722.67,0.0,False,0,False,No Recovery Baseline,369,0,722.67
95ca788d-d6bc-a712-6ecc-a931ef705d01,NoRecovery,599.61,0.0,False,0,False,No Recovery Baseline,369,0,599.61
65daced0-460a-6125-3f8c-93d4c32afc4a,NoRecovery,543.14,0.0,False,0,False,No Recovery Baseline,369,0,543.14
f9a55cf2-a66c-0fa1-b5dc-8a9afb38cd91,NoRecovery,334.88,0.0,False,0,False,No Recovery Baseline,369,0,334.88
6c21835d-d8e8-b97c-e0a2-59014932936e,NoRecovery,301.63,0.0,False,0,False,Mandate status is MandateStatus.EXPIRED,372,0,301.63
4458b006-332c-ce0a-0e7d-a698ab95c72f,NoRecovery,143.39,0.0,False,0,False,No Recovery Baseline,369,0,143.39
fbc8c77e-2933-0fc4-c918-a346c00c200c,NoRecovery,457.11,0.0,False,0,False,Mandate status is MandateStatus.EXPIRED,372,0,457.11
257c54bc-4024-c424-aef2-ab2f495fa2fc,NoRecovery,723.98,0.0,False,0,False,Mandate status is MandateStatus.EXPIRED,372,0,723.98
f740d87c-500a-174e-af65-e8ccf9cf8499,NoRecovery,852.77,0.0,False,0,False,No Recovery Baseline,369,0,852.77
de6cf36b-9edd-2182-33fd-862d4057e470,NoRecovery,311.88,0.0,False,0,False,Mandate status is MandateStatus.REVOKED,372,0,311.88
716ca1f2-dec0-0f3a-dc46-1b34c7eab19b,NoRecovery,33.77,0.0,False,0,False,No Recovery Baseline,369,0,33.77
bc2e2b59-2c7d-d667-f664-c7202fddb26a,NoRecovery,444.6,0.0,False,0,False,Mandate status is MandateStatus.REVOKED,372,0,444.6
b52a9e6b-c8b6-48e0-12a8-50c55bab7f4a,NoRecovery,63.36,0.0,False,0,False,Mandate status is MandateStatus.EXPIRED,372,0,63.36
f4fd25b7-384f-6e3b-8680-4a8a515f352c,NoRecovery,234.96,0.0,False,0,False,Mandate status is MandateStatus.EXPIRED,372,0,234.96
c948384b-1174-0357-8546-74262f120b9e,NoRecovery,184.24,0.0,False,0,False,No Recovery Baseline,369,0,184.24
8b074d1a-6a7a-7841-28cc-812a8150e0c9,NoRecovery,402.99,0.0,False,0,False,Mandate status is MandateStatus.EXPIRED,372,0,402.99
9e47a339-c0ae-0b1a-f347-673637ec07a6,NoRecovery,757.49,0.0,False,0,False,No Recovery Baseline,369,0,757.49
4be318a8-0b39-dccf-7c9f-3bc37210045a,NoRecovery,569.97,0.0,False,0,False,No Recovery Baseline,369,0,569.97
a127dc6b-ab9b-153d-35f5-c65410c2c2e5,NoRecovery,20.33,0.0,False,0,False,Mandate status is MandateStatus.EXPIRED,372,0,20.33
0614ac41-275c-75dc-afa0-8cbebf343ca7,NoRecovery,84.94,0.0,False,0,False,No Recovery Baseline,369,0,84.94
09b2eae6-54eb-4c91-b784-ae08758fc8fa,NoRecovery,206.24,0.0,False,0,False,No Recovery Baseline,369,0,206.24
2d90e4ee-0de4-833e-12c0-620c1667c518,NoRecovery,328.7,0.0,False,0,False,No Recovery Baseline,369,0,328.7
12087e20-8ede-9b46-407d-0affcb51a911,NoRecovery,25.15,0.0,False,0,False,No Recovery Baseline,369,0,25.15
50ffde64-6eda-ba8c-6789-e7d0a155eb2c,NoRecovery,494.37,0.0,False,0,False,No Recovery Baseline,369,0,494.37
1e494952-ac5d-4e57-63b6-64f40452f779,NoRecovery,59.57,0.0,False,0,False,Mandate status is MandateStatus.EXPIRED,372,0,59.57
d926fe41-b36d-0121-0ba6-fe0995ea6825,NoRecovery,260.51,0.0,False,0,False,No Recovery Baseline,369,0,260.51
80b9ec30-ed94-898b-5b92-3c67129538df,NoRecovery,403.18,0.0,False,0,False,No Recovery Baseline,369,0,403.18
12b99a50-8cb6-d1f0-a509-6396761579e7,NoRecovery,5.96,0.0,False,0,False,No Recovery Baseline,369,0,5.96
a8cfe589-9dc8-9e1a-540e-7d01735d88f3,NoRecovery,15.21,0.0,False,0,False,No Recovery Baseline,369,0,15.21
5c074653-d711-73e4-46d4-7d416fa5d3b0,NoRecovery,635.25,0.0,False,0,False,Mandate status is MandateStatus.EXPIRED,372,0,635.25
bbc99473-4363-589c-3249-5cff89e2df24,NoRecovery,795.95,0.0,False,0,False,No Recovery Baseline,369,0,795.95
c4ea4ece-67b6-e467-9432-d79794f6c67a,NoRecovery,154.35,0.0,False,0,False,No Recovery Baseline,369,0,154.35
647ac591-5da6-4a3a-260c-cfb4c6735380,NoRecovery,145.2,0.0,False,0,False,Mandate status is MandateStatus.EXPIRED,372,0,145.2
af2537f5-9d31-762a-fb5a-bb36ce7968b7,NoRecovery,652.06,0.0,False,0,False,No Recovery Baseline,369,0,652.06
0a58f43c-5bda-0655-f06d-ca247bc6e121,NoRecovery,55.16,0.0,False,0,False,No Recovery Baseline,369,0,55.16
8494205c-34ef-2552-ab28-6d090af57e60,NoRecovery,13.8,0.0,False,0,False,No Recovery Baseline,369,0,13.8
f7ebc69a-b428-0f0d-1a6c-f45952f6531f,NoRecovery,502.55,0.0,False,0,False,Mandate status is MandateStatus.REVOKED,372,0,502.55
606cc2f5-2c81-6bf0-91f6-04068b5a8683,NoRecovery,62.54,0.0,False,0,False,No Recovery Baseline,369,0,62.54
3ae0acdb-2a65-24af-709d-338b23936d45,NoRecovery,359.77,0.0,False,0,False,Mandate status is MandateStatus.EXPIRED,372,0,359.77
d123f7c1-b7a1-267e-9a1e-00365cbaa496,NoRecovery,298.97,0.0,False,0,False,No Recovery Baseline,369,0,298.97
7aa1219a-7a93-98bb-acdb-d5f27b44acd0,NoRecovery,603.08,0.0,False,0,False,No Recovery Baseline,369,0,603.08
3e612d66-05bf-0618-6930-b0c4d5576899,NoRecovery,137.94,0.0,False,0,False,Mandate status is MandateStatus.EXPIRED,372,0,137.94
ec257a75-421d-4dca-2a95-59080e503fd8,NoRecovery,654.34,0.0,False,0,False,No Recovery Baseline,369,0,654.34
67cbfc39-f54f-1b92-8442-906f2e16f0b6,NoRecovery,276.32,0.0,False,0,False,No Recovery Baseline,369,0,276.32
